Date,Year,Month,Recession,Consumer_Confidence,Seasonality_Weight,Price,Advertising_Expenditure,Competition,GDP,Growth_Rate,unemployment_rate,Automobile_Sales,Vehicle_Type,City
02/03/2007,2020,Nov,1,69.25088082133783,0.8693507361136025,25442.517369089408,3381,7,37.97053687050276,0.0369135779143806,5.14778112605441,746.2003717764421,Executivecar,California
02/12/2004,1980,Feb,0,117.38611097433846,0.1002787587235053,20827.42572213929,2864,3,56.31275520183353,0.0217153152448058,4.483993640055391,554.8378183388909,Executivecar,California
06/24/2007,2024,Jun,0,94.95617891978392,0.8940529855408448,21365.03503690792,2952,6,44.2521347925744,-0.0106484827482173,5.37160971634772,789.3514005670686,Smallfamiliycar,New York
11/06/1981,1990,Aug,1,106.38234899860343,0.1177477589838813,21264.4186948369,1687,6,75.1297008693485,-0.0690383524850768,8.919716842041893,532.2242171232816,Mediumfamilycar,Illinois
02/17/2015,1985,Aug,1,117.95870385467842,0.7820308287029044,16899.528304024716,4204,6,62.549398064032914,0.1160364552481122,2.89278200605467,565.7856691139689,Mediumfamilycar,California
02/23/2018,2011,Nov,0,79.42489454154301,0.4255217301702276,,4927,3,59.553643483879846,0.1130361572462736,4.097874874761629,619.3000515813678,Sports,California
03/01/2010,2007,Sep,0,89.3583849635868,0.7643951201226878,29473.287258460023,3311,5,42.27831347061513,0.0212090712122035,6.91280833433187,594.2768339691866,Sports,Illinois
12/10/2019,2021,Aug,0,95.67176956186442,0.4615706848824806,28981.55041426768,1146,1,81.391505411931,0.0617335167675664,5.664925758556807,752.3480258790707,Executivecar,California
08/10/2007,2001,Feb,1,88.24369718313358,0.1638171300986575,23687.515697696228,4507,6,46.06549724650734,0.0183815493653376,6.194016410842477,771.6221098441524,Smallfamiliycar,Illinois
05/08/2000,2016,Feb,0,,0.7907560258558277,20944.97380268056,3059,7,53.924862429898624,-0.0186155576441596,4.353409348636714,520.0173162130958,Supperminicar,New York
09/21/2022,1986,Mar,1,87.1484185925981,0.1641274167892285,28721.573211813447,2863,5,59.93595481571767,0.0236860162951835,6.454944664406268,782.1512030909236,Executivecar,Illinois
06/20/2015,2013,Dec,1,91.666798307697,0.929908392365096,28194.61511187276,2927,5,68.0573551806482,0.0270439018264087,6.344195731293803,698.676819120967,Sports,Georgia
04/26/2000,1982,Feb,0,103.06583547404465,0.1458766322124952,26087.10321218148,3102,6,55.67651785515245,0.0944715289594648,5.531721218918879,461.9132059177364,Sports,Georgia
01/06/2014,1994,Jul,1,81.96775710885866,0.5313927499943639,33721.55626211636,3277,7,81.55351235546831,0.0247517253319767,7.967397982610091,1031.0340992893834,Sports,Illinois
02/24/1993,1993,Jul,0,94.06478932365604,0.7507309877657161,,2145,4,60.83254466016272,0.1052319172507278,5.407799775804557,,Sports,Georgia
08/03/2003,2024,Apr,0,104.76179891875265,0.4539218183128339,23715.55008037556,3908,7,84.99305979732927,0.0119609258568862,5.637829463680386,621.2659680904076,Sports,Georgia
12/26/2007,2016,Jul,1,95.00709393426231,0.2955101271331912,23000.913344627,4304,5,46.20101098206436,-0.0083469727182328,4.338296833944375,589.906276891085,Supperminicar,New York
01/25/2025,2010,Jun,0,98.59919711650078,0.7831818652564243,17195.61146759596,3209,7,67.9209130855803,0.0944717153562782,5.6598187201637495,581.36307962096,Supperminicar,New York
05/18/2004,1997,Feb,0,92.06001831327444,0.8058652343098538,28306.699820711463,2617,1,48.91573782128688,0.0897357029102984,5.436821859115234,736.5839536438743,Sports,California
08/01/1980,1982,Jun,0,77.2829453622885,0.9304254855589305,24472.57316421112,2984,2,57.65810041812537,0.0238471268750847,6.005550582806707,557.0222185331252,Smallfamiliycar,New York
09/28/1993,1984,Jun,1,,0.43854859938797,27549.656206783977,2582,2,40.0150923960924,0.0371160794667008,5.560665606020615,677.4929687759242,Mediumfamilycar,Georgia
01/06/1986,2023,Oct,0,126.32399607470862,0.5556265610475942,34209.390010456205,2899,7,80.62210749012907,0.0342634583580044,5.582130565504006,530.8647323320728,Smallfamiliycar,New York
09/26/2007,1997,Aug,0,100.27602446175158,0.4268155985614649,23046.241150476915,3850,9,80.6139183975111,0.0305674263075031,4.373071924682669,880.6233555132355,Smallfamiliycar,New York
04/19/2024,2014,Apr,1,103.37896175871325,0.3313736396662313,13309.956416042243,3034,7,78.38827938352804,0.0014214209793832,6.0188971310959705,723.5118428890953,Executivecar,Illinois
10/01/2021,2016,Dec,0,110.39084132675288,0.7759296653838477,27405.351847553866,4571,6,74.42510942317745,0.1397994466382507,5.275276390346532,591.7846290928712,Sports,New York
03/16/2002,2022,Dec,0,80.96004255179952,0.4056866605152599,25834.296949463376,2695,3,101.18753918110116,2.569115293428459e-06,4.512653581007285,368.549368132873,Mediumfamilycar,California
04/19/2006,1982,Aug,1,125.53771987194408,0.4853344977931169,21337.7306201434,3226,5,63.17296192232652,0.0478027034548271,3.824693549471934,535.7304581202612,Supperminicar,Illinois
04/01/2006,1991,Feb,0,103.03493194634204,0.4633062918616251,26986.33167810749,4433,2,85.29430163119213,0.0295184514294833,6.255711137235483,561.1065776922876,Sports,California
02/14/1988,2000,May,1,124.47785348633664,0.7413951030820712,28930.481600521874,4279,9,59.85210676284488,-0.1058939355325219,6.247759834672725,605.4774469175372,Mediumfamilycar,New York
07/05/2023,1981,Aug,0,89.00450506714016,0.9260160634996116,20266.95044894226,4973,6,69.15405173708417,0.0258900636316191,4.826641603292204,927.743613099202,Supperminicar,Illinois
11/17/2004,1993,Jan,0,127.27092883836735,0.7000804551766395,23493.34069298309,3952,9,72.35200888038781,0.0059251346706728,3.0835757109477604,741.2211136339046,Mediumfamilycar,New York
10/27/2010,2017,Sep,1,111.62733241052176,0.5244243364848094,32383.76864924464,1551,9,32.805695027865426,-0.0078272405770052,7.239546157493914,675.0022119606663,Mediumfamilycar,New York
05/12/1991,1989,Mar,0,108.29560128778536,0.8012846032649951,21391.88904385317,1725,7,58.30941686080938,-0.0319429725311761,6.987147173509497,754.9274641391722,Mediumfamilycar,Illinois
05/20/1980,2005,Aug,1,103.51036681529722,0.6768741917099238,25333.348777068924,4503,5,56.67254414014451,0.1101418859505664,8.58670101999886,844.867874360271,Smallfamiliycar,California
05/17/2016,1984,Mar,0,96.27207072888326,0.1545493214060321,11877.944169780576,4527,4,59.62512202167106,-0.0356476837400528,2.1853418390212926,802.1612827273146,Executivecar,Georgia
04/24/1993,1999,Nov,0,,0.1860972277769574,17590.772494593526,4575,1,49.231757194604185,0.010429779994008,4.58568294994758,823.6629320152372,Sports,Georgia
05/14/2009,1990,Apr,0,102.1053980477207,0.13412524966627,25787.587486664,4935,9,62.47947613546572,-0.0061308202597559,3.895242717438533,693.5274062011798,Sports,New York
09/16/2017,2016,Jun,0,,0.5111346935856879,31139.939047928005,2177,6,65.353466912369,-0.0328745910799688,2.321650467023371,809.5264115889163,Smallfamiliycar,Georgia
05/24/1996,1995,Oct,0,83.24220307439496,0.8432680909050684,18189.851589995,4409,2,44.93059754201565,0.0583753805804753,5.086815339316395,281.6910743603358,Sports,New York
01/02/1997,2016,Jan,1,97.21231371710878,0.3817748524162169,25372.820310302483,3340,7,60.56295771419507,0.042240779908228,5.3742001065664855,831.686164677703,Smallfamiliycar,Georgia
06/30/1997,2004,Oct,0,104.64998474748332,0.4457441647832335,23121.410454731416,3483,6,56.275401024564765,-0.0048977712623961,4.888683436318117,667.3657951445128,Smallfamiliycar,California
08/13/1986,2023,Jul,1,99.15117266650157,0.9185293975311016,29765.440274962468,3443,4,78.08228092095246,-0.0260179766087129,2.572980610795358,600.6151067151441,Supperminicar,Illinois
03/03/2021,2014,Jan,1,118.28456184690496,0.8532131007849894,18910.98347338708,1165,6,68.6800017187224,0.0462017992989885,5.921843876516377,756.2218678549037,Supperminicar,California
07/14/1989,2001,Jun,0,70.73347203942063,0.698543301144304,27150.388241837427,4041,6,48.46043487323893,0.0417969187247516,3.216807243961071,788.2835750091454,Smallfamiliycar,New York
12/06/1996,2004,Jul,0,102.1538190475774,0.3401234038830262,21731.546565018714,4523,5,74.66768728494434,0.0127390786138431,6.567663189159884,1072.2629758624023,Executivecar,Georgia
06/14/2011,1988,Aug,1,72.73031161919268,0.2053373344195991,26115.190124132376,1783,1,59.22920476858837,0.0918382688027174,6.488405174222067,730.9089780743363,Smallfamiliycar,Illinois
04/06/2022,2024,Apr,1,111.39568443226251,0.1144529404121023,25344.655261542364,4004,3,60.9473847139109,0.0985299357851057,5.587970999325889,632.5143917121992,Executivecar,New York
01/10/2006,1985,Jan,0,98.58311928336995,0.1963096053439788,23741.10462928691,2559,7,46.14400949792899,-0.0054185610783856,4.389488795843255,692.7078126935982,Supperminicar,Georgia
02/15/1995,2012,Apr,1,106.29414958036178,0.3633367992615485,27389.059231346924,1400,2,63.03327252586924,0.1244179425945356,5.2151756888733125,781.1729599578716,Executivecar,Georgia
07/08/2024,2002,Jan,1,87.0417555911535,0.5966110572215462,25218.263671514807,1114,1,74.17064789128042,0.0062364742292823,4.078816669285053,340.9560735678201,Smallfamiliycar,Georgia
06/15/1998,1983,Nov,1,119.19197397486629,0.1576000744771482,24335.968489616524,1350,8,56.390808299668905,0.006883524885736,5.946890441773622,742.9812767281745,Sports,New York
08/20/2023,1986,Jul,0,115.62586996088277,0.2226050004866041,23217.917329886284,4331,7,83.70659906493404,0.055652749344179,7.119172656940684,833.8008303011675,Mediumfamilycar,Georgia
05/31/1998,2007,May,0,108.75316454517832,0.2629726320771469,25387.991948726685,3865,6,73.54599248526388,0.0373936461949697,6.94670239100183,,Supperminicar,California
12/06/1985,1994,May,1,,0.6687838836849755,26110.21774073036,1875,5,47.48390225190977,0.0216312931535672,5.04059085353614,669.6179860527006,Executivecar,California
09/02/2024,1984,Nov,1,108.69785927942698,0.654210819082112,20054.28959959689,2249,6,63.92149548337902,-0.0757566980060088,7.117240834694497,486.7683799734781,Supperminicar,Georgia
12/08/1997,2001,Mar,0,89.39661148018976,0.5956891537349377,23252.64381041312,1613,1,39.35030511670602,-0.0598022997539263,5.507559029825893,578.1992641879351,Smallfamiliycar,New York
12/11/2017,2018,Feb,1,112.83333488531068,0.3254512822263457,19724.070276844137,4557,9,45.50590942273823,-0.0441946324782072,1.507924624980438,590.558531345753,Sports,California
06/24/2018,2019,Mar,1,124.7422134148588,0.4340077220968588,24800.77288609607,1130,1,33.895862775518566,0.0205276471555545,6.950930394184741,766.0518110087893,Supperminicar,California
10/27/2000,2018,Feb,0,116.0591583996878,0.1870207447039687,22038.33897572986,3311,4,35.909101424950066,-0.0059147239898334,5.277629859239221,810.0707639239565,Smallfamiliycar,California
01/30/1994,2005,May,1,89.05596295288886,0.3038145433822494,28853.91573990628,2547,3,55.555418759171616,0.00112033715841,5.6995996010305765,910.4604969957588,Smallfamiliycar,California
01/06/1995,2000,Jul,1,105.42125975909654,0.9079347038253224,28363.634888783447,2954,4,57.15245556159129,0.0051910939791561,4.40509487442831,753.4838647095619,Mediumfamilycar,New York
06/22/2004,1981,Feb,1,80.60287684362028,0.9817225717922456,20386.25718217816,3881,1,63.407990573606966,0.0688789752279028,7.010923126883446,441.0215197920976,Sports,California
10/02/2004,2020,May,0,108.58585466763512,0.6828936270762652,24988.463273007623,1180,4,46.552934891449,0.0586999595348272,3.892605961373186,897.158316449253,Supperminicar,Illinois
09/18/1995,1997,Dec,1,106.75905119293807,0.9251409628210782,28192.58289624182,1348,4,72.50622692224442,-0.0007936858183549,6.8746935903268165,526.9172677184632,Sports,California
09/20/2001,2008,Aug,0,71.95275490701754,0.6784677103612826,,3518,3,56.794168264723766,0.0047777506648228,3.5255616748289023,697.5749236570553,Executivecar,New York
11/20/2007,2011,Jul,0,82.57324234131454,0.1298768374949229,,1160,8,64.65323580622602,-0.0231580850028468,5.402174744754821,577.3884098868095,Executivecar,Georgia
04/17/2011,1994,Sep,1,95.75291654884349,0.997086326487768,19537.982359776022,1113,7,11.6717805206112,0.0031840188859394,7.072184511842853,671.8726501301373,Smallfamiliycar,New York
09/14/1986,2002,Apr,0,95.4871037928876,0.1890570715178814,29271.33780789181,3065,9,60.04523750168013,0.084967231597592,7.229613345354844,797.5249296488599,Executivecar,New York
12/08/2012,2015,Nov,1,81.85784596871792,0.7143776213005546,29513.56574142485,4175,2,71.80731808837659,0.0659496527860323,6.282910831497253,737.9701625082139,Smallfamiliycar,California
02/04/1995,2004,May,0,105.83468094028277,0.327552582767311,23960.26200562976,4257,3,25.85476939884192,0.0391579869722297,6.676196999332976,577.9561058929929,Sports,Illinois
05/09/2004,2007,Mar,0,103.77210413410768,0.4527830016162641,28830.687922633388,2365,6,60.494567046135,-0.0336413181402836,6.38882929366203,800.3972299752021,Sports,Illinois
01/10/2023,1991,Jan,0,97.0859630203222,0.6813407663208444,10173.947350573297,2485,2,48.16342346779587,0.0173537507430454,4.377055971035662,977.666607489998,Supperminicar,Illinois
02/11/2007,2023,Feb,0,88.66312749762456,0.4928386143769363,31637.77325354618,2628,2,83.10942007097405,0.0007665075270861,5.779395210211808,709.2766140540009,Supperminicar,Georgia
11/05/1990,2017,Jul,1,115.73060689624845,0.3254914530380154,24215.275973614105,4884,2,40.69252844644458,0.0123113997554646,5.428587553245062,606.8112338493902,Supperminicar,New York
01/28/2014,2022,Jun,1,,0.4010015681904922,25708.882803997447,1142,2,92.41686028189824,0.0595147240912817,6.641910889820847,831.2859391870534,Supperminicar,New York
02/23/2000,2004,May,0,92.74657774230194,0.4073933052308587,23397.41138167016,3702,5,79.38405833074451,0.0738856449247243,6.74291670433006,555.6259777100436,Sports,California
03/10/2010,1985,Mar,0,90.81749624267768,0.9633915140573924,31978.53740933753,2836,1,61.70380901869712,0.1423250109360745,5.085422982160713,691.6364701796354,Executivecar,Georgia
10/13/2012,2019,Apr,1,107.36811498117994,0.8187517143311059,19696.34188022233,4011,7,38.46636646545572,-0.0248908299685278,4.85969576778604,627.9039827527408,Sports,New York
08/21/1996,1998,Jun,1,94.6295593037952,0.5126938943314601,32372.30163303417,4683,1,53.11786305103179,0.0815133184732723,6.576654171551833,950.064774742342,Sports,Illinois
01/27/1993,1995,Jul,0,97.90904199005148,0.2798388283072277,26981.354604725555,3500,1,70.29298389098182,0.013166889236527,4.727810832393645,705.6034676081616,Smallfamiliycar,Georgia
07/15/1985,1984,Aug,0,111.09479727587006,0.8299144992363904,28113.32107959079,3498,5,61.654382667659085,-0.0156962160258072,6.714448159139484,612.7108968509507,Sports,New York
08/31/1998,1985,Aug,0,71.3596586873906,0.2414642244475361,23353.97718335542,2995,7,43.52261169005504,0.1286640786829954,5.215235268387825,629.4757668298283,Smallfamiliycar,California
07/29/2000,1997,Sep,1,119.77453487279004,0.289415995427803,18458.90401051815,3109,3,76.61283335130446,0.10806785799802,4.182427597796693,324.01521782747807,Smallfamiliycar,Illinois
10/20/1981,1989,Dec,1,101.09020786494013,0.429412052656136,,1595,7,58.55942109252571,0.0059481002369971,4.428850088964539,651.3086907908998,Smallfamiliycar,New York
08/15/1997,2004,Mar,0,93.82760283156728,0.8923133762667911,26557.04175594665,1939,9,64.24062822621484,-0.0161231221049225,0.7514834344564019,743.8891136568512,Sports,Illinois
09/19/2011,2020,Dec,1,98.66148768667829,0.2186080017706992,31808.117291544087,2299,4,74.92185537579856,-0.0679809425876566,4.908321265163074,648.7571704701804,Smallfamiliycar,New York
01/25/2000,1989,Jul,1,99.4364403253078,0.2100107735690735,24031.11839892151,4750,5,73.23371188732844,0.0827248503038834,5.958906437941662,546.4013740248425,Sports,Georgia
03/14/1991,2004,Jun,1,74.03198044832612,0.5445774894747394,22903.843105505424,2318,8,76.20016538920912,-0.0823389924138686,8.828502593828572,,Mediumfamilycar,New York
07/16/2012,2000,Dec,0,122.42407341179852,0.3487694869843072,31940.44118320151,2152,9,70.47935413538607,0.0127243923425072,4.07434590972704,699.0680255905921,Executivecar,New York
11/08/1999,2003,Oct,1,100.61988448405928,0.6118551474833439,34559.47082248722,1363,5,49.95533058126429,-0.0246742376498208,4.487787096987065,995.1350517159594,Executivecar,Illinois
10/17/2022,1986,Jul,0,106.64503195671062,0.5064730162149012,25046.73588182865,2090,5,59.36546840280011,0.0896918846772129,3.998274004429602,598.5531047204573,Sports,Illinois
12/06/2015,1985,Jan,1,114.27324655861064,0.4914631957160952,21236.21251571447,3094,2,80.24352099443158,0.1122379717629368,3.84945520207109,697.9918349037905,Mediumfamilycar,New York
02/03/1990,1980,Sep,0,84.68256313659549,0.2007756734382939,29052.653813947745,4016,9,39.76612178260117,-0.0651973053412005,5.872094373619505,666.8081289091594,Mediumfamilycar,California
09/16/2019,1999,Oct,1,107.10207848552842,0.2269447212248561,23729.89716914663,2397,6,43.079702836592645,0.0240783400770379,4.413998895612921,624.0000764243222,Sports,Illinois
10/12/2015,2008,Apr,1,95.9853836365181,0.8389707197021651,27996.314127003992,3869,5,68.11841675771304,0.0334943724670829,3.915289776471901,821.2062298114253,Executivecar,California
01/11/1989,2003,Feb,1,112.7015616282474,0.89729446381457,23703.62012810623,1659,5,58.64655875369565,0.0055953227810882,5.6053918889119,699.3303135466449,Mediumfamilycar,California
08/14/2006,1997,Dec,0,68.09158869472756,0.3112151795967252,32820.07009105907,3809,4,34.86871097832753,-0.0120609643232503,5.82646078054016,723.9414321356971,Smallfamiliycar,Georgia
04/27/2002,1986,Nov,1,98.51358549638095,0.2021144513722921,21502.552474746502,2160,1,70.4844107017515,0.0982242985624742,3.951558335620227,708.8426854850529,Executivecar,Illinois
